dreg	ab	as	riskav	horizon	age	age2	nwhite	female	college	married	children	empl	selfempl	retired	advisor	wkfinance	health_exc	nfininst	future_bett	w95	w98	w01	w04	w07	w10	w13	w16	effcohort	spret	vix	inco	inco2	wthfin	wthfin2	wthreal	wthreal2	debt	debt2	home	peso
1	.0567779	.8445706	1	4	.42	.1764	0	0	0	1	1	1	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	.1474635	1.112984	17.5425	.0971267	.0094336	.2482653	.0616357	.3491062	.1218751	.0898407	.0080714	1	24366.47
1	.3584425	.5344236	2	3	.79	.6241	0	0	1	1	0	0	1	0	1	0	1	2	0	0	1	0	0	0	0	0	0	.1358612	1.112984	17.5425	.0059224	.0000351	1.430013	2.044936	1.866426	3.483547	.1093924	.0119667	1	64.28288
1	.2628324	.4638219	2	4	.61	.3721	0	1	1	0	0	0	0	1	1	0	1	3	0	0	1	0	0	0	0	0	0	.1398894	1.112984	17.5425	.0150856	.0002276	.1498844	.0224653	.2751285	.0756957	0	0	1	32212.6
1	0	.492475	1	2	.41	.1681	0	0	0	1	1	1	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	.1484504	1.112984	17.5425	.0468836	.0021981	.0495175	.002452	.092364	.0085311	.0334348	.0011179	1	32232.42
1	.0363548	.7876878	1	3	.48	.2304	0	0	1	0	0	0	1	0	0	1	1	9	1	0	1	0	0	0	0	0	0	.1433973	1.112984	17.5425	.2231435	.049793	1.119395	1.253045	1.33915	1.793323	.2623643	.068835	1	4502.815
1	.283114	.5266448	2	3	.52	.2704	0	0	1	1	1	0	1	0	1	0	1	12	0	0	1	0	0	0	0	0	0	.141965	1.112984	17.5425	.3519237	.1238503	1.038154	1.077765	1.343334	1.804547	.1891316	.0357708	1	911.6252
2	0	0	2	3	.62	.3844	0	0	1	1	1	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	.139621	1.112984	17.5425	.0695261	.0048339	.5256157	.2762718	.7393146	.5465861	0	0	1	54919.61
1	0	.0194363	2	3	.22	.0484	0	0	0	0	0	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	.1738817	1.112984	17.5425	.0152038	.0002312	.0979431	.0095928	.097943	.0095928	0	0	0	23114.14
1	0	.2918919	1	3	.7	.49	0	0	1	1	0	0	0	1	1	0	0	3	0	0	1	0	0	0	0	0	0	.1377941	1.112984	17.5425	.0299645	.0008979	.6549259	.428928	.8002059	.6403295	0	0	1	1744.515
1	0	.9350556	1	4	.44	.1936	0	0	1	1	1	0	1	0	1	0	1	4	0	0	1	0	0	0	0	0	0	.1457772	1.112984	17.5425	.2643054	.0698574	.7471381	.5582153	1.604536	2.574535	.1823216	.0332412	1	2022.092
1	.0707225	.8851879	1	3	.61	.3721	0	0	1	1	0	0	0	1	0	0	0	8	0	0	1	0	0	0	0	0	0	.1398894	1.112984	17.5425	.3681093	.1355045	3.156485	9.963395	3.192855	10.19433	0	0	1	1470.653
1	.0439731	.9042938	1	1	.38	.1444	0	0	1	1	1	0	1	0	1	1	0	9	0	0	1	0	0	0	0	0	0	.1517386	1.112984	17.5425	.1222176	.0149371	.1767226	.0312309	.5725037	.3277605	.4321719	.1867726	1	5076.986
1	0	.9933775	2	3	.36	.1296	0	0	1	1	1	1	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	.1542657	1.112984	17.5425	.082317	.0067761	.086728	.0075217	.1138642	.0129651	.1133287	.0128434	1	32601.85
1	0	.7372054	2	2	.47	.2209	0	0	1	1	1	0	1	0	0	0	1	14	0	0	1	0	0	0	0	0	0	.1438802	1.112984	17.5425	.30358	.0921608	.2145322	.0460241	.6482972	.4202892	.0953102	.009084	1	519.4484
1	.4950739	.4950739	2	2	.57	.3249	0	0	1	1	0	0	1	0	1	0	1	4	1	0	1	0	0	0	0	0	0	.1407946	1.112984	17.5425	.0843411	.0071134	.5944312	.3533485	.6729441	.4528538	.1195592	.0142944	1	5127.351
1	.5749557	.4233704	1	4	.48	.2304	0	0	1	1	1	0	1	0	0	1	0	5	0	0	1	0	0	0	0	0	0	.1433973	1.112984	17.5425	1.386294	1.921812	3.14722	9.904993	3.416272	11.67092	.6849134	.4691063	1	71.0845
1	0	.5415058	1	3	.46	.2116	0	0	1	1	0	0	1	0	0	1	1	3	1	0	1	0	0	0	0	0	0	.1444498	1.112984	17.5425	.0723207	.0052303	.3467054	.1202046	.4100543	.1681446	.007472	.0000558	0	23942.16
1	0	.7586352	1	4	.53	.2809	0	0	1	1	0	0	1	0	1	1	0	2	0	0	1	0	0	0	0	0	0	.1416592	1.112984	17.5425	.0847087	.0071756	2.246228	5.045542	3.002232	9.013397	0	0	1	123.9695
1	.0211305	.8531432	2	4	.64	.4096	0	1	1	0	0	1	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	.139171	1.112984	17.5425	.0629748	.0039658	.4891933	.2393101	.5282723	.2790716	0	0	1	29031.11
1	0	.5982906	2	2	.71	.5041	0	1	1	0	0	0	1	0	1	0	0	8	0	0	1	0	0	0	0	0	0	.1375255	1.112984	17.5425	.0242047	.0005859	.0568528	.0032322	1.215654	1.477815	.4317824	.1864361	1	5927.065
1	.6735869	.090137	1	2	.52	.2704	0	0	1	1	0	0	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	.141965	1.112984	17.5425	.0060218	.0000363	.0596472	.0035578	.1481285	.0219421	.0390284	.0015232	1	26833.18
1	0	.7962936	1	3	.53	.2809	0	0	0	1	0	0	1	0	0	0	0	12	0	0	1	0	0	0	0	0	0	.1416592	1.112984	17.5425	.1781462	.0317361	.2439496	.0595114	1.164044	1.354999	.129817	.0168525	1	1352.837
1	.5354467	.4587896	2	4	.52	.2704	0	0	1	0	0	1	0	0	0	0	1	4	0	0	1	0	0	0	0	0	0	.141965	1.112984	17.5425	.0552455	.0030521	.4190392	.1755939	.419039	.1755936	0	0	0	52777.62
1	.12555	.3936775	3	4	.43	.1849	0	0	0	1	1	1	0	0	0	0	1	10	1	0	1	0	0	0	0	0	0	.1465526	1.112984	17.5425	.5799785	.336375	.3947721	.155845	.6507853	.4235215	.7733437	.5980605	1	5850.822
1	.2541654	.4845268	1	1	.26	.0676	1	0	0	1	0	0	0	0	0	0	1	3	1	0	1	0	0	0	0	0	0	.1692898	1.112984	17.5425	.0097127	.0000943	.6249759	.3905949	.6249756	.3905945	0	0	0	9251.82
1	.4637277	.0218927	2	3	.72	.5184	0	0	0	1	0	0	0	1	1	0	0	5	0	0	1	0	0	0	0	0	0	.1372694	1.112984	17.5425	.0376811	.0014199	.1831379	.0335395	.2631177	.0692309	0	0	1	29658.82
1	0	.321608	1	1	.66	.4356	0	0	1	1	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	.1388188	1.112984	17.5425	.0843687	.0071181	.1814879	.0329378	.2347557	.0551102	.0198026	.0003921	1	50990.66
1	.48222	.3063246	2	4	.67	.4489	0	0	0	1	0	0	0	1	0	0	0	7	0	0	1	0	0	0	0	0	0	.138616	1.112984	17.5425	.0485044	.0023527	.580762	.3372845	.6613466	.4373793	0	0	1	19436.27
1	0	.684732	1	4	.33	.1089	0	0	1	1	1	1	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	.1585199	1.112984	17.5425	.0861777	.0074266	.1583703	.0250812	.3027676	.0916682	.1115414	.0124415	1	25852.45
1	0	.943606	1	4	.48	.2304	0	0	1	1	0	0	1	0	0	1	0	7	0	0	1	0	0	0	0	0	0	.1433973	1.112984	17.5425	.218332	.0476689	.6177229	.3815816	1.17177	1.373044	.5777363	.3337792	1	783.3948
1	.2163288	.6129957	2	2	.7	.49	0	0	1	1	0	0	0	1	0	0	0	8	0	0	1	0	0	0	0	0	0	.1377941	1.112984	17.5425	.0246926	.0006097	.8472878	.7178967	1.042856	1.087549	0	0	1	12609.47
1	0	.4850746	1	2	.59	.3481	0	0	1	1	0	0	1	0	0	1	1	10	0	0	1	0	0	0	0	0	0	.1403724	1.112984	17.5425	.0582689	.0033953	.1831545	.0335456	1.493803	2.231446	2.25308	5.076368	1	5806.603
1	0	.9159262	2	3	.4	.16	0	0	0	1	1	1	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	.1494693	1.112984	17.5425	.0601539	.0036185	.1365394	.018643	.1809038	.0327262	.1133287	.0128434	1	26478.13
1	.2482584	.7346422	2	2	.76	.5776	0	0	1	1	0	0	1	0	1	1	0	4	0	0	1	0	0	0	0	0	0	.1364065	1.112984	17.5425	.0217615	.0004736	2.185489	4.776364	2.81211	7.907961	1.568616	2.460556	1	1470.653
2	0	0	2	2	.49	.2401	0	0	1	1	1	0	1	0	1	0	1	4	0	0	1	0	0	0	0	0	0	.1429899	1.112984	17.5425	.0049875	.0000249	.09961	.0099222	.5189961	.2693569	.2152727	.0463423	1	1059.426
1	.1429706	.4400318	1	3	.53	.2809	0	0	1	0	0	1	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	.1416592	1.112984	17.5425	.0625991	.0039187	.1185827	.0140619	.1603314	.0257062	.10436	.010891	1	32269.87
1	0	.044615	2	2	.5	.25	0	0	0	1	0	0	1	0	1	0	1	4	0	0	1	0	0	0	0	0	0	.1426338	1.112984	17.5425	.0535408	.0028666	.074068	.0054861	.2676426	.0716325	.1222176	.0149371	1	27718.45
1	.3841089	.5114135	1	2	.57	.3249	0	0	1	1	0	0	1	0	1	0	0	5	1	0	1	0	0	0	0	0	0	.1407946	1.112984	17.5425	.2429462	.0590228	.3754182	.1409388	.7795999	.607776	0	0	1	12829.91
1	0	.9025845	2	1	.76	.5776	0	0	0	1	0	0	0	1	1	0	1	5	0	0	1	0	0	0	0	0	0	.1364065	1.112984	17.5425	.0246926	.0006097	.1184495	.0140303	.5623947	.3162878	.0731389	.0053493	1	20897.5
1	.4767442	.1540698	2	4	.52	.2704	0	0	1	1	0	0	1	0	0	0	1	2	0	0	1	0	0	0	0	0	0	.141965	1.112984	17.5425	.2468601	.0609399	1.000632	1.001264	1.214319	1.47457	0	0	1	6183.491
1	.5670301	.317842	1	4	.5	.25	0	1	1	1	0	0	0	1	1	0	0	4	0	0	1	0	0	0	0	0	0	.1426338	1.112984	17.5425	.1612681	.0260074	1.32254	1.749111	2.154101	4.640152	0	0	1	2339.88
1	0	.535127	3	3	.52	.2704	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	.141965	1.112984	17.5425	.0246926	.0006097	.0647573	.0041935	.1414127	.0199976	0	0	1	40386.92
1	.2292842	.6878525	2	3	.41	.1681	0	0	1	1	1	0	1	0	1	1	1	10	0	0	1	0	0	0	0	0	0	.1484504	1.112984	17.5425	0	0	.2664314	.0709857	.2664312	.0709856	1.386294	1.921812	1	64.61343
1	0	.8594928	2	4	.49	.2401	0	0	1	1	1	0	1	0	0	0	1	9	0	0	1	0	0	0	0	0	0	.1429899	1.112984	17.5425	.0164637	.0002711	3.242932	10.51661	3.316402	10.99852	.1925012	.0370567	1	157.5851
1	0	.5773122	2	4	.42	.1764	0	0	1	1	1	1	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	.1474635	1.112984	17.5425	.0554347	.003073	.0747373	.0055857	.0922153	.0085037	.0732505	.0053656	1	57210.82
1	.6122531	.3325098	3	4	.46	.2116	0	0	1	1	1	1	0	0	1	1	0	7	0	0	1	0	0	0	0	0	0	.1444498	1.112984	17.5425	.6624818	.4388821	1.381071	1.907356	2.6078	6.800618	0	0	1	12.12548
1	.1713965	.5858807	2	4	.72	.5184	0	0	1	1	0	0	0	1	1	0	0	14	0	0	1	0	0	0	0	0	0	.1372694	1.112984	17.5425	.0578915	.0033514	.7827594	.6127122	.8890836	.7904697	.0340149	.001157	1	17833.05
1	0	.0115738	3	2	.61	.3721	0	0	0	1	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	.1398894	1.112984	17.5425	.0563803	.0031787	.1475403	.0217681	.2303018	.0530389	0	0	1	35641.2
1	0	.9873188	2	3	.37	.1369	1	0	0	1	1	1	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	.152975	1.112984	17.5425	.0535408	.0028666	.1047203	.0109663	.1047202	.0109663	0	0	0	22650.68
1	.3746398	.5936599	1	2	.49	.2401	0	0	1	0	0	0	1	0	0	0	1	4	0	0	1	0	0	0	0	0	0	.1429899	1.112984	17.5425	.306013	.093644	.5270926	.2778266	.774266	.5994878	0	0	0	9395.666
1	.2329151	.5185531	1	2	.78	.6083999	0	0	1	1	1	0	0	1	0	0	0	4	0	0	1	0	0	0	0	0	0	.136043	1.112984	17.5425	.0852598	.0072692	.2621181	.0687059	.3247464	.1054602	0	0	1	35334.04
1	.6446716	.2777161	1	2	.51	.2601	0	0	0	1	1	0	1	0	1	1	1	10	0	0	1	0	0	0	0	0	0	.1423036	1.112984	17.5425	.7589349	.5759822	.7324833	.5365317	3.487444	12.16226	1.483557	2.200942	1	128.8172
1	.0828041	.8583526	2	4	.67	.4489	0	1	1	0	0	0	0	1	1	0	0	30	0	0	1	0	0	0	0	0	0	.138616	1.112984	17.5425	.0023971	5.75e-06	.8694507	.7559445	2.067647	4.275165	1.509131	2.277477	1	1076.746
1	.366851	.285248	1	4	.63	.3969	0	0	1	1	0	0	1	0	1	0	1	11	0	0	1	0	0	0	0	0	0	.1393902	1.112984	17.5425	.7363024	.5421413	.7433174	.5525207	1.520803	2.312842	.1581996	.0250271	1	150.8896
1	0	.943979	1	3	.56	.3136	0	0	1	1	1	1	0	0	0	1	1	7	0	0	1	0	0	0	0	0	0	.1409793	1.112984	17.5425	.6967407	.4854476	1.75868	3.092954	2.299176	5.28621	.6002641	.360317	1	1686.9
1	.0002647	.9989082	1	4	.4	.16	0	0	1	1	0	1	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	.1494693	1.112984	17.5425	.1387179	.0192427	.2641012	.0697494	.2980727	.0888473	.0629748	.0039658	1	27057.6
1	.1869887	.775224	2	3	.66	.4356	0	0	0	1	0	0	0	1	0	0	0	12	0	0	1	0	0	0	0	0	0	.1388188	1.112984	17.5425	.0246926	.0006097	1.271725	1.617284	1.659941	2.755403	0	0	1	70.96757
1	.3277093	.3423102	2	4	.57	.3249	0	0	1	1	0	0	1	0	1	1	0	4	1	0	1	0	0	0	0	0	0	.1407946	1.112984	17.5425	.2585107	.0668278	1.969069	3.877231	2.870339	8.238846	.0009995	9.99e-07	1	135.7427
1	.1109581	.176124	2	4	.41	.1681	1	0	1	1	1	0	1	0	0	0	0	4	0	0	1	0	0	0	0	0	0	.1484504	1.112984	17.5425	.2681934	.0719277	.1177048	.0138544	.7243124	.5246285	.3183083	.1013201	1	7090.442
1	0	.4425806	2	3	.55	.3025	0	0	0	1	1	1	0	0	1	0	0	9	0	0	1	0	0	0	0	0	0	.1411675	1.112984	17.5425	.0852598	.0072692	.1441003	.0207649	.3082196	.0949993	0	0	1	24338.41
1	0	.2604862	1	1	.68	.4624	0	0	1	1	1	0	1	0	1	0	0	30	0	0	1	0	0	0	0	0	0	.1383683	1.112984	17.5425	.5708665	.3258886	1.384893	1.91793	2.267766	5.142762	1.198397	1.436156	1	109.734
1	.3461632	.321469	3	4	.64	.4096	0	0	1	1	0	0	1	0	1	0	0	4	0	0	1	0	0	0	0	0	0	.139171	1.112984	17.5425	.5591586	.3126583	1.385459	1.919497	2.887042	8.335009	.1222176	.0149371	1	146.3781
1	.2040962	.5359309	2	4	.51	.2601	1	0	1	1	0	0	0	0	0	0	0	7	1	0	1	0	0	0	0	0	0	.1423036	1.112984	17.5425	.0734363	.0053929	.0893104	.0079763	.4566777	.2085545	0	0	1	3345.301
1	0	.4850136	2	3	.56	.3136	0	0	0	1	0	0	1	0	0	1	0	12	0	0	1	0	0	0	0	0	0	.1409793	1.112984	17.5425	.076961	.005923	.1044501	.0109098	.3224457	.1039712	.14842	.0220285	1	34784.44
1	.1052807	.6499186	1	3	.59	.3481	0	0	1	1	0	0	1	0	1	0	1	20	0	0	1	0	0	0	0	0	0	.1403724	1.112984	17.5425	.2053868	.0421837	.9489786	.9005604	1.163329	1.353334	.3074847	.0945468	1	8093.885
1	0	.4954955	3	4	.51	.2601	0	0	0	1	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	.1423036	1.112984	17.5425	.0369104	.0013624	.0540146	.0029176	.113775	.0129447	0	0	1	33615.33
1	.0761773	.8587258	1	1	.74	.5476	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	.1368085	1.112984	17.5425	.0747549	.0055883	.1348805	.0181927	.3403375	.1158296	.0005778	3.34e-07	1	32306.26
1	0	.5028599	2	4	.65	.4225	0	0	1	1	0	0	0	1	0	0	0	12	0	0	1	0	0	0	0	0	0	.1389882	1.112984	17.5425	.0508832	.0025891	.3503751	.1227627	.6650561	.4422996	0	0	1	7849.99
1	0	.4405907	3	2	.68	.4624	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	.1383683	1.112984	17.5425	.0786263	.0061821	.2497543	.0623772	.4315939	.1862733	0	0	1	37983.36
1	.088638	.8898022	2	3	.65	.4225	0	0	1	1	0	0	1	0	1	0	0	4	0	0	1	0	0	0	0	0	0	.1389882	1.112984	17.5425	.3175078	.1008112	1.549815	2.401927	1.980891	3.923929	0	0	1	61.61001
1	0	.5623987	1	4	.38	.1444	1	0	0	1	0	1	0	0	1	0	1	8	0	0	1	0	0	0	0	0	0	.1517386	1.112984	17.5425	.0994833	.0098969	.2205803	.0486557	.2842761	.0808129	.117783	.0138728	1	29482.41
1	0	.9615384	1	1	.57	.3249	0	1	0	0	0	1	0	0	0	0	1	4	0	0	1	0	0	0	0	0	0	.1407946	1.112984	17.5425	.0324672	.0010541	.0989399	.0097891	.1204461	.0145073	.0778865	.0060663	1	46181.04
1	0	.9777778	2	1	.55	.3025	0	0	1	1	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	.1411675	1.112984	17.5425	.4692534	.2201987	.0653195	.0042666	.6767637	.458009	0	0	1	4246.584
1	0	.9258837	1	1	.47	.2209	1	1	1	0	0	1	0	0	0	0	1	5	1	0	1	0	0	0	0	0	0	.1438802	1.112984	17.5425	.117783	.0138728	.1616085	.0261173	.1745916	.0304822	.0095938	.000092	1	41235.34
1	.366744	.5626268	1	3	.54	.2916	0	0	1	1	1	1	0	0	1	0	1	5	0	0	1	0	0	0	0	0	0	.1413932	1.112984	17.5425	.8363814	.6995338	2.737706	7.495034	2.969167	8.815954	.6930472	.4803144	1	1076.746
2	.4757802	0	2	4	.62	.3844	0	0	1	1	0	0	1	0	0	0	0	6	0	0	1	0	0	0	0	0	0	.139621	1.112984	17.5425	.1397619	.0195334	.456157	.2080792	.7314047	.5349528	0	0	1	16635.04
1	.4662005	.0088578	2	1	.42	.1764	1	0	0	1	1	1	0	0	0	1	0	5	1	0	1	0	0	0	0	0	0	.1474635	1.112984	17.5425	.0386436	.0014933	.1210665	.0146571	.1453981	.0211406	.0316924	.0010044	1	48703.48
2	0	0	1	3	.35	.1225	0	0	1	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	.1556229	1.112984	17.5425	.0375462	.0014097	.0966729	.0093456	.0993927	.0098789	0	0	1	35211.89
1	0	.1538462	3	3	.49	.2401	0	0	0	1	0	1	0	0	1	0	1	2	1	0	1	0	0	0	0	0	0	.1429899	1.112984	17.5425	.0631626	.0039895	.0506931	.0025698	.0965821	.0093281	.0203907	.0004158	1	33117.27
1	.2952381	.2952381	2	1	.48	.2304	1	1	0	0	1	1	0	0	1	0	1	4	0	0	1	0	0	0	0	0	0	.1433973	1.112984	17.5425	.0544882	.002969	.0511683	.0026182	.0535407	.0028666	0	0	0	28653.39
1	0	.3905401	1	2	.68	.4624	0	0	0	1	0	0	0	1	0	0	0	8	0	0	1	0	0	0	0	0	0	.1383683	1.112984	17.5425	.0374884	.0014054	.1595134	.0254445	.2798564	.0783196	0	0	1	35444.37
1	0	.7818182	2	2	.49	.2401	0	1	1	0	1	0	1	0	0	1	0	4	1	0	1	0	0	0	0	0	0	.1429899	1.112984	17.5425	.0687048	.0047204	.10436	.010891	.3600492	.1296354	.1058004	.0111937	1	506.6924
1	.2577644	.4463724	2	2	.8	.64	0	1	1	0	1	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	.1356854	1.112984	17.5425	.0172307	.0002969	.4253984	.1809638	.7821647	.6117816	0	0	1	7470.06
1	0	.8879445	1	1	.27	.0729	0	0	0	0	0	1	0	0	0	0	1	4	0	0	1	0	0	0	0	0	0	.1678283	1.112984	17.5425	.0678455	.004603	.0856454	.0073351	.0856454	.0073351	0	0	0	28475.11
1	.3688163	.5468198	1	3	.47	.2209	0	0	1	1	1	0	1	0	1	1	0	7	0	0	1	0	0	0	0	0	0	.1438802	1.112984	17.5425	.1527211	.0233237	.7570605	.5731406	1.67747	2.813906	.2029408	.041185	1	5615.806
1	.19425	.8031432	1	4	.5	.25	0	0	1	1	1	0	1	0	1	0	1	12	0	0	1	0	0	0	0	0	0	.1426338	1.112984	17.5425	2.750803	7.566918	2.887665	8.338611	3.336536	11.13247	.3554342	.1263335	1	116.6368
1	0	.7755102	2	4	.25	.0625	0	0	1	1	0	1	0	0	0	1	1	6	1	0	1	0	0	0	0	0	0	.1707532	1.112984	17.5425	.0449734	.0020226	.0709243	.0050303	.0709243	.0050303	0	0	0	27124.2
1	.3970574	.5865117	1	3	.75	.5625	0	0	1	1	0	0	1	0	0	0	0	8	0	0	1	0	0	0	0	0	0	.1365992	1.112984	17.5425	1.408594	1.984137	2.001831	4.007329	2.277534	5.18716	.4054651	.1644019	1	820.3431
2	0	0	3	1	.77	.5929	0	1	1	0	0	0	0	1	1	0	0	3	1	0	1	0	0	0	0	0	0	.1362264	1.112984	17.5425	.0141593	.0002005	.0685928	.004705	.1741213	.0303182	0	0	1	36089.61
1	.246858	.4734726	1	4	.57	.3249	0	0	1	1	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	.1407946	1.112984	17.5425	1.403397	1.969524	2.093517	4.382814	4.431053	19.63423	.210747	.0444143	1	201.6306
1	0	.7522687	1	2	.56	.3136	0	0	0	0	0	1	0	0	0	0	1	6	1	0	1	0	0	0	0	0	0	.1409793	1.112984	17.5425	.0444474	.0019756	.3117696	.0972003	.4725252	.2232801	.0392207	.0015383	1	33693.06
1	0	.9696724	1	2	.26	.0676	0	0	1	1	0	0	1	0	1	0	1	5	0	0	1	0	0	0	0	0	0	.1692898	1.112984	17.5425	.10436	.010891	.1383523	.0191413	1.40619	1.97737	.0620354	.0038484	1	17833.05
1	0	.3143242	1	3	.43	.1849	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	.1465526	1.112984	17.5425	.0592119	.003506	.2010615	.0404257	.2621333	.0687139	.0372958	.001391	1	27509.74
1	.0560081	.9215886	2	3	.49	.2401	0	0	0	1	1	1	0	0	1	0	1	5	0	0	1	0	0	0	0	0	0	.1429899	1.112984	17.5425	.1133287	.0128434	.6841064	.4680016	.7943488	.63099	.1646666	.0271151	1	14350.02
1	.0044594	.9778227	2	4	.63	.3969	0	0	1	1	0	1	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	.1393902	1.112984	17.5425	.9425821	.8884609	2.815236	7.925556	2.900813	8.414714	.5236629	.2742228	1	90.75221
1	0	.1092896	1	3	.64	.4096	0	0	1	1	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	.139171	1.112984	17.5425	.5306283	.2815664	.6497176	.422133	1.962205	3.850249	0	0	1	1467.163
1	0	.9508197	1	2	.27	.0729	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	.1678283	1.112984	17.5425	.0582689	.0033953	.1151128	.013251	.1151127	.0132509	0	0	0	28859.64
1	.1645408	.4336735	2	4	.44	.1936	0	0	1	1	1	1	0	0	0	1	1	7	0	0	1	0	0	0	0	0	0	.1457772	1.112984	17.5425	.6931472	.480453	1.593309	2.538632	1.953311	3.815424	.569849	.3247278	1	4952.34
1	0	.6758583	2	3	.6	.36	1	0	0	1	0	0	1	0	0	0	0	6	1	0	1	0	0	0	0	0	0	.14015	1.112984	17.5425	.0542988	.0029484	.1379865	.0190403	.6033099	.3639829	.1016537	.0103335	1	21561.25
1	0	.8	2	3	.51	.2601	1	0	1	1	0	0	1	0	0	0	1	5	0	0	1	0	0	0	0	0	0	.1423036	1.112984	17.5425	.3715636	.1380595	.9650809	.9313812	1.152153	1.327456	0	0	1	17833.05
1	.4302944	.559159	1	4	.34	.1156	0	0	1	0	0	0	1	0	1	0	1	2	1	0	1	0	0	0	0	0	0	.1570204	1.112984	17.5425	.4029286	.1623514	2.535647	6.429508	3.647258	13.30249	0	0	1	174.1765
2	.4365541	0	3	1	.69	.4761	0	1	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	.1380816	1.112984	17.5425	.264178	.06979	1.489753	2.219364	3.439822	11.83237	1.967756	3.872062	1	111.9476
1	.1373447	.6605625	2	3	.36	.1296	0	0	0	1	1	0	1	0	1	0	1	5	1	0	1	0	0	0	0	0	0	.1542657	1.112984	17.5425	.3715636	.1380595	.927824	.8608573	1.825194	3.331334	0	0	1	150.8896
1	0	.026635	1	2	.38	.1444	1	0	1	1	1	1	0	0	1	0	1	6	0	0	1	0	0	0	0	0	0	.1517386	1.112984	17.5425	.1016537	.0103335	.1234611	.0152426	.1859864	.0345909	.1354046	.0183344	1	33639.48
1	.0443353	.7605211	1	4	.56	.3136	0	0	1	1	0	0	1	0	0	0	1	8	0	0	1	0	0	0	0	0	0	.1409793	1.112984	17.5425	.7425086	.551319	.902638	.8147553	2.411179	5.813786	.2303178	.0530463	1	2225.335
1	.3755119	.5710911	2	1	.49	.2401	1	0	1	1	1	0	1	0	1	0	1	12	0	0	1	0	0	0	0	0	0	.1429899	1.112984	17.5425	.3271431	.1070226	.2276542	.0518264	.9956381	.9912952	.3369007	.1135021	1	1899.331
1	.0634248	.884667	2	4	.58	.3364	0	0	1	1	0	1	0	0	0	1	0	7	1	0	1	0	0	0	0	0	0	.1405916	1.112984	17.5425	.2910265	.0846964	1.127621	1.271529	1.89171	3.578568	1.979069	3.916712	1	65.44228
1	.2334267	.4201681	2	3	.55	.3025	0	0	1	1	0	1	0	0	1	1	1	5	1	0	1	0	0	0	0	0	0	.1411675	1.112984	17.5425	.4054651	.1644019	1.664683	2.771171	2.05207	4.210992	.4054651	.1644019	1	1031.902
1	.0877647	.8185883	2	4	.54	.2916	0	1	1	0	0	1	0	0	1	1	1	4	0	0	1	0	0	0	0	0	0	.1413932	1.112984	17.5425	.0601539	.0036185	.6151856	.3784533	.8960878	.8029733	0	0	1	1451.39
1	0	.9263548	2	3	.5	.25	0	0	0	1	1	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	.1426338	1.112984	17.5425	.0139029	.0001933	.1218105	.0148378	.6774952	.4589998	.0610951	.0037326	1	11972.56
1	0	.9088691	1	2	.45	.2025	0	0	1	1	1	1	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	.1450838	1.112984	17.5425	.1007137	.0101433	.1232171	.0151825	.3173112	.1006864	.0236189	.0005579	1	28596.07
2	.2992814	0	3	3	.76	.5776	0	0	0	1	0	0	0	1	1	0	0	3	0	0	1	0	0	0	0	0	0	.1364065	1.112984	17.5425	.0495518	.0024554	.1987361	.039496	.502507	.2525133	0	0	1	22865.82
1	.850712	.0191395	1	4	.43	.1849	0	0	1	1	1	0	1	0	0	1	1	4	0	0	1	0	0	0	0	0	0	.1465526	1.112984	17.5425	.1612681	.0260074	.8356012	.6982293	4.26679	18.2055	0	0	1	33.64743
